id;spkid;full_name;pdes;name;prefix;neo;pha;h;diameter;albedo;diameter_sigma;orbit_id;epoch;epoch_mjd;epoch_cal;equinox;e;a;q;i;om;w;ma;ad;n;tp;tp_cal;per;per_y;moid;moid_ld;sigma_e;sigma_a;sigma_q;sigma_i;sigma_om;sigma_w;sigma_ma;sigma_ad;sigma_n;sigma_tp;sigma_per;class;rms;class_description
bK14W91S;3900477;       (2014 WS91);2014 WS91;;;N;;18.7;;;;MPO487429;2459000.5;59000;20200531;J2000;0.1263297;2.3070289;2.0155826;6.05211;211.06644;141.9896;259.15459;2.5984752;0.28127073;2459359.0350314;20210524.5350314;1279.9056624;3.50419072525667;;0;;;;;;;;;;;;MBA;0.24;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK14W93D;3864036;       (2014 WD93);2014 WD93;;;N;;19.4;;;;E2019-SC8;2458600.5;58600;20190427;J2000;0.2053521;2.1885968;1.7391639;5.69513;214.3783;137.82845;178.61641;2.6380297;0.30440756;2458013.732674;20170917.232674;1182.6250307;3.23785087118412;;0;;;;;;;;;;;;MBA;0.15;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK14W98Y;3873534;       (2014 WY98);2014 WY98;;;N;;19;;;;E2019T76;2458600.5;58600;20190427;J2000;0.1904051;2.2968542;1.8595214;4.59992;98.75793;7.51232;61.86018;2.734187;0.28314177;2458382.0222388;20180920.5222388;1271.4478687;3.48103454811773;;0;;;;;;;;;;;;MBA;0.25;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK14W99T;3889203;       (2014 WT99);2014 WT99;;;N;;18.4;;;;E2019-US7;2458600.5;58600;20190427;J2000;0.1291172;2.5409202;2.2128437;5.34161;103.54053;290.98946;47.35019;2.8689967;0.24334226;2458405.9173163;20181014.4173163;1479.3977832;4.05037038521561;;0;;;;;;;;;;;;MBA;0.19;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK14Wb9D;3900234;       (2014 WD379);2014 WD379;;;N;;18.9;;;;MPO487666;2459000.5;59000;20200531;J2000;0.0589959;1.966619;1.8505965;17.8932;246.56053;52.01722;114.39637;2.0826415;0.35737464;2458680.3979077;20190715.8979077;1007.3462403;2.75796369691992;;0;;;;;;;;;;;;IMB;0.24;Inner Main-Belt Asteroid (2.0–2.5 AU from Sun)
bK14Y28Q;3900644;       (2014 YQ28);2014 YQ28;;;N;;18.1;;;;MPO487860;2459000.5;59000;20200531;J2000;0.1180224;2.2233179;1.9609166;5.57493;46.66899;44.87187;235.73247;2.4857192;0.29730466;2459418.4804313;20210722.9804313;1210.8791029;3.31520630499658;;0;;;;;;;;;;;;MBA;0.21;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK14Y34J;3864488;       (2014 YJ34);2014 YJ34;;;N;;18.5;;;;E2019-SC8;2458600.5;58600;20190427;J2000;0.1048712;2.2299135;1.9960598;6.36015;62.79202;62.48122;84.92564;2.4637672;0.29598661;2458313.5760746;20180714.0760746;1216.2712361;3.32996916112252;;0;;;;;;;;;;;;MBA;0.24;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK14Y36O;3864497;       (2014 YO36);2014 YO36;;;N;;18.6;;;;E2019-SC8;2458600.5;58600;20190427;J2000;0.1557699;2.3121439;1.9519815;4.3369;33.42878;93.96114;61.42086;2.6723063;0.28033787;2458381.404164;20180919.904164;1284.1647117;3.51585136673511;;0;;;;;;;;;;;;MBA;0.29;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK14Y43E;3900625;       (2014 YE43);2014 YE43;;;N;;18.8;;;;MPO487870;2459000.5;59000;20200531;J2000;0.1126512;2.2391785;1.9869324;6.01914;96.69019;355.53056;228.48919;2.4914246;0.29415145;2459447.5853705;20210821.0853705;1223.8593418;3.35074426228611;;0;;;;;;;;;;;;MBA;0.26;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15A39Y;3900821;       (2015 AY39);2015 AY39;;;N;;17.6;;;;MPO487908;2459000.5;59000;20200531;J2000;0.0891176;2.3592364;2.1489869;5.7142;93.41781;319.04294;229.77232;2.5694859;0.27198621;2459479.3025099;20210921.8025099;1323.5965162;3.62380976372348;;0;;;;;;;;;;;;MBA;0.26;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15A43A;3889322;       (2015 AA43);2015 AA43;;;N;;18.4;;;;E2019-US7;2458600.5;58600;20190427;J2000;0.1399925;2.3863236;2.0522562;5.13099;88.65781;65.32842;29.40345;2.720391;0.2673684;2458490.5264579;20190107.0264579;1346.4567989;3.68639780670773;;0;;;;;;;;;;;;MBA;0.27;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15A60N;3900747;       (2015 AN60);2015 AN60;;;N;;18.6;;;;MPO487920;2459000.5;59000;20200531;J2000;0.1052181;2.2639334;2.0257266;2.08443;222.9767;193.57661;253.96367;2.5021402;0.28934008;2459366.976466;20210601.476466;1244.2106189;3.40646302231348;;0;;;;;;;;;;;;MBA;0.28;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15A71D;3900678;       (2015 AD71);2015 AD71;;;N;;18.8;;;;MPO487925;2459000.5;59000;20200531;J2000;0.1227231;2.2881078;2.0073041;4.23872;99.52573;290.18285;268.14466;2.5689115;0.2847668;2459323.0633747;20210418.5633747;1264.1923146;3.46116992361396;;0;;;;;;;;;;;;MBA;0.2;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15A79W;3864649;       (2015 AW79);2015 AW79;;;N;;18.6;;;;E2019-SC8;2458600.5;58600;20190427;J2000;0.1246527;2.2653194;1.9829412;6.07781;125.16885;300.03175;131.53834;2.5476976;0.28907458;2458145.4674613;20180126.9674613;1245.3533618;3.40959168186174;;0;;;;;;;;;;;;MBA;0.21;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15A86N;3889402;       (2015 AN86);2015 AN86;;;N;;18;;;;E2019-US7;2458600.5;58600;20190427;J2000;0.2168532;2.7603831;2.1617852;8.79979;125.16502;241.3403;51.63855;3.358981;0.21490674;2458360.2164705;20180829.7164705;1675.1452281;4.58629768131417;;0;;;;;;;;;;;;MBA;0.35;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15AF9U;3889454;       (2015 AU159);2015 AU159;;;N;;16.6;;;;E2019-US7;2458600.5;58600;20190427;J2000;0.1671475;3.2091923;2.6727838;2.68174;128.60692;203.12715;51.24551;3.7456008;0.17143933;2458301.5866176;20180702.0866176;2099.8682158;5.74912584750171;;0;;;;;;;;;;;;OMB;0.28;Outer Main-Belt Asteroid (3.0–3.5 AU from Sun)
bK15B16G;3889566;       (2015 BG16);2015 BG16;;;N;;18.7;;;;E2019-US7;2458600.5;58600;20190427;J2000;0.2125632;2.5613258;2.0168822;5.92063;122.93963;334.29151;33.35213;3.1057694;0.24044007;2458461.787139;20181209.287139;1497.2545965;4.09925967556468;;0;;;;;;;;;;;;MBA;0.21;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15B42R;3889669;       (2015 BR42);2015 BR42;;;N;;18.5;;;;E2019-US7;2458600.5;58600;20190427;J2000;0.2072128;2.4544381;1.9458471;9.97884;132.49988;328.52817;36.89847;2.9630291;0.25631614;2458456.5431271;20181204.0431271;1404.515533;3.84535395756331;;0;;;;;;;;;;;;MBA;0.14;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15B46G;3900912;       (2015 BG46);2015 BG46;;;N;;18.6;;;;MPO488070;2459000.5;59000;20200531;J2000;0.2174763;2.4438341;1.9123581;5.30294;144.71735;261.13037;179.5258;2.9753101;0.25798621;2458304.6263717;20180705.1263717;1395.4234221;3.82046111457906;;0;;;;;;;;;;;;MBA;0.16;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15B49U;3889696;       (2015 BU49);2015 BU49;;;N;;17.6;;;;E2019-US7;2458600.5;58600;20190427;J2000;0.1047156;2.5717209;2.3024216;10.78815;244.09626;102.27951;112.28648;2.8410202;0.23898373;2458130.6501069;20180112.1501069;1506.3786978;4.12424010349076;;0;;;;;;;;;;;;MBA;0.12;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15B84K;3864765;       (2015 BK84);2015 BK84;;;N;;18.4;;;;E2019-SC8;2458600.5;58600;20190427;J2000;0.1277945;2.2734202;1.9828896;6.56677;330.72142;51.69596;166.92125;2.5639508;0.28753089;2458019.9667223;20170923.4667223;1252.0393896;3.42789702833676;;0;;;;;;;;;;;;MBA;0.23;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15B96O;3889642;       (2015 BO96);2015 BO96;;;N;;18.7;;;;E2019-US7;2458600.5;58600;20190427;J2000;0.3066244;2.4090389;1.6703688;3.89597;246.69169;334.4347;336.16763;3.147709;0.26359573;2458690.9125799;20190726.4125799;1365.7277377;3.73915876167009;;0;;;;;;;;;;;;MBA;0.28;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15BM4Q;3864806;       (2015 BQ224);2015 BQ224;;;N;;16.6;;;;E2019-SC8;2458600.5;58600;20190427;J2000;0.139419;3.2063608;2.7593332;6.46183;84.13333;166.81328;139.93757;3.6533884;0.17166647;2457785.3287554;20170131.8287554;2097.0897811;5.74151890787132;;0;;;;;;;;;;;;OMB;0.28;Outer Main-Belt Asteroid (3.0–3.5 AU from Sun)
bK15C25E;3901123;       (2015 CE25);2015 CE25;;;N;;17.2;;;;MPO488368;2459000.5;59000;20200531;J2000;0.0588885;2.654351;2.4980403;14.09674;342.95821;137.88366;118.69411;2.8106617;0.22791167;2458479.7100378;20181227.2100378;1579.5593091;4.32459769774127;;0;;;;;;;;;;;;MBA;0.21;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15C32R;3864920;       (2015 CR32);2015 CR32;;;N;;18;;;;E2019-SC8;2458600.5;58600;20190427;J2000;0.219454;2.2882945;1.7861191;24.72605;46.67493;120.27798;61.11263;2.7904699;0.28473194;2458385.8678446;20180924.3678446;1264.3470908;3.46159367775496;;0;;;;;;;;;;;;MBA;0.25;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15C35Y;3889775;       (2015 CY35);2015 CY35;;;N;;18.1;;;;E2019-US7;2458600.5;58600;20190427;J2000;0.2472078;2.573334;1.9371858;14.29291;97.29772;325.69042;51.70948;3.2094822;0.23875904;2458383.923991;20180922.423991;1507.7963121;4.12812131991786;;0;;;;;;;;;;;;MBA;0.25;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15C51Y;3901161;       (2015 CY51);2015 CY51;;;N;;17.4;;;;MPO488389;2459000.5;59000;20200531;J2000;0.1398025;2.7061717;2.3278421;11.73901;329.99635;257.03328;24.15469;3.0845013;0.22139666;2458891.39858;20200211.89858;1626.0407903;4.45185705763176;;0;;;;;;;;;;;;MBA;0.19;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15D05X;3865100;       (2015 DX5);2015 DX5;;;N;;17.8;;;;E2019-SC8;2457080.5;57080;20150227;J2000;0.1645521;2.7793779;2.3220254;13.13549;317.64904;146.53959;22.83335;3.2367304;0.21270743;2456973.1537263;20141111.6537263;1692.4655617;4.63371817029432;;0;;;;;;;;;;;;MBA;0.12;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15D09V;3901404;       (2015 DV9);2015 DV9;;;N;;18.1;;;;MPO495925;2457040.5;57040;20150118;J2000;0.2301117;2.6147631;2.0130755;7.13402;120.20842;52.99624;329.43061;3.2164507;0.23310713;2457171.638803;20150529.138803;1544.3543061;4.22821165256673;;0;;;;;;;;;;;;MBA;0.23;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15D10Z;3865109;       (2015 DZ10);2015 DZ10;;;N;;16.8;;;;E2019-SC8;2457060.5;57060;20150207;J2000;0.1469496;3.2045437;2.7336373;8.05189;118.14958;355.56593;13.14636;3.6754501;0.1718125;2456983.9842634;20141122.4842634;2095.3073845;5.73663897193703;;0;;;;;;;;;;;;OMB;0.16;Outer Main-Belt Asteroid (3.0–3.5 AU from Sun)
bK15D12Y;3901443;       (2015 DY12);2015 DY12;;;N;;18;;;;MPO488416;2459000.5;59000;20200531;J2000;0.1281953;2.407614;2.0989692;6.61262;134.71677;197.87266;309.77336;2.7162588;0.26382977;2459190.8751802;20201207.3751802;1364.5162182;3.73584180205339;;0;;;;;;;;;;;;MBA;0.31;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15D23H;3889814;       (2015 DH23);2015 DH23;;;N;;16.9;;;;E2019-US7;2458600.5;58600;20190427;J2000;0.2165697;3.157835;2.4739436;26.90466;155.72958;247.30915;1.74206;3.8417264;0.17563859;2458590.5815646;20190417.0815646;2049.6634595;5.61167271594798;;0;;;;;;;;;;;;MBA;0.26;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15D35O;3865028;       (2015 DO35);2015 DO35;;;N;;18;;;;E2019-SC8;2458600.5;58600;20190427;J2000;0.1460638;2.3137227;1.9757716;3.26543;110.68233;308.44663;152.6517;2.6516738;0.280051;2458055.4146405;20171028.9146405;1285.4801447;3.51945282600958;;0;;;;;;;;;;;;MBA;0.2;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15D39U;3901388;       (2015 DU39);2015 DU39;;;N;;17.4;;;;MPO488442;2459000.5;59000;20200531;J2000;0.0479171;2.664034;2.5363812;22.06831;357.944;84.04549;149.51532;2.7916868;0.2266702;2458340.8838705;20180810.3838705;1588.2105367;4.34828346803559;;0;;;;;;;;;;;;MBA;0.23;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15D41L;3889832;       (2015 DL41);2015 DL41;;;N;;18.1;;;;E2019-US7;2458600.5;58600;20190427;J2000;0.0922274;2.4162952;2.1934466;7.5143;109.31261;302.22048;141.52353;2.6391438;0.26240921;2458061.1762087;20171103.6762087;1371.903067;3.75606589185489;;0;;;;;;;;;;;;MBA;0.13;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15D43L;3865005;       (2015 DL43);2015 DL43;;;N;;17.9;;;;E2019-SC8;2458600.5;58600;20190427;J2000;0.0741825;2.4628098;2.2801124;7.58938;109.5793;305.0737;130.69047;2.6455072;0.25501032;2458088.0090937;20171130.5090937;1411.7075732;3.86504469048597;;0;;;;;;;;;;;;MBA;0.21;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15D48L;3901278;       (2015 DL48);2015 DL48;;;N;;18;;;;MPO488450;2459000.5;59000;20200531;J2000;0.1056343;2.4042895;2.1503141;6.91509;359.69188;65.44507;230.64989;2.6582649;0.26437716;2459489.7635582;20211002.2635582;1361.6910024;3.72810678275154;;0;;;;;;;;;;;;MBA;0.21;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15D54U;3865076;       (2015 DU54);2015 DU54;;;N;;18;;;;E2019-SC8;2457080.5;57080;20150227;J2000;0.1618691;2.6519913;2.2227159;11.91348;153.41744;289.82876;50.36588;3.0812667;0.22821592;2456859.8060186;20140721.3060186;1577.4534923;4.31883228555784;;0;;;;;;;;;;;;MBA;0.2;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15D58Y;3889912;       (2015 DY58);2015 DY58;;;N;;18;;;;E2019-US7;2458600.5;58600;20190427;J2000;0.1665258;2.3368953;1.9477419;6.48411;154.53889;121.31265;311.46703;2.7260487;0.27589586;2458776.4104685;20191019.9104685;1304.8401669;3.57245767802875;;0;;;;;;;;;;;;MBA;0.24;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15D71V;3889891;       (2015 DV71);2015 DV71;;;N;;18.7;;;;E2019-US7;2458600.5;58600;20190427;J2000;0.1855799;2.3274304;1.8955061;1.77442;191.71792;221.01851;142.65115;2.7593547;0.27758054;2458086.5909558;20171129.0909558;1296.9208865;3.55077586995209;;0;;;;;;;;;;;;MBA;0.27;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15D78K;3901265;       (2015 DK78);2015 DK78;;;N;;17.8;;;;MPO488480;2459000.5;59000;20200531;J2000;0.1441937;2.5480688;2.1806533;9.40289;353.23984;28.41273;225.68625;2.9154843;0.24231894;2459554.7849849;20211206.2849849;1485.6453235;4.0674752183436;;0;;;;;;;;;;;;MBA;0.25;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15D97W;3901430;       (2015 DW97);2015 DW97;;;N;;18.2;;;;MPO488501;2459000.5;59000;20200531;J2000;0.1263843;2.4397654;2.1314174;7.70083;135.07683;328.29805;189.32557;2.7481134;0.25863182;2459660.4127284;20220321.9127284;1391.9400946;3.81092428364134;;0;;;;;;;;;;;;MBA;0.28;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15E24N;3901510;       (2015 EN24);2015 EN24;;;N;;19;;;;MPO495930;2457060.5;57060;20150207;J2000;0.1747409;2.2665352;1.8704788;1.75624;50.95584;163.14788;313.03506;2.6625916;0.28884203;2457223.0973201;20150719.5973201;1246.3560099;3.41233678275154;;0;;;;;;;;;;;;MBA;0.18;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15E37O;3889938;       (2015 EO37);2015 EO37;;;N;;18.8;;;;E2019-US7;2458600.5;58600;20190427;J2000;0.1138377;2.4147422;2.1398535;3.05382;22.803;166.10267;17.02021;2.6896309;0.26266241;2458535.7011961;20190221.2011961;1370.5805867;3.75244513812457;;0;;;;;;;;;;;;MBA;0.25;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15E50W;3901559;       (2015 EW50);2015 EW50;;;N;;18.1;;;;MPO488664;2459000.5;59000;20200531;J2000;0.1816838;2.6223119;2.1458803;13.47584;182.2704;13.10542;62.28705;3.0987435;0.23210129;2458732.1385014;20190905.6385014;1551.0469589;4.24653513730322;;0;;;;;;;;;;;;MBA;0.36;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15E54P;3865168;       (2015 EP54);2015 EP54;;;N;;16.1;;;;E2019-SC8;2458600.5;58600;20190427;J2000;0.0456818;3.1787274;3.0335174;10.00173;193.71295;319.13296;267.45962;3.3239374;0.17390983;2459132.6170172;20201010.1170172;2070.0382491;5.66745584969199;;0;;;;;;;;;;;;MBA;0.22;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15F18D;3901642;       (2015 FD18);2015 FD18;;;N;;17.1;;;;MPO488707;2459000.5;59000;20200531;J2000;0.1264765;2.6262311;2.2940746;14.00379;59.44073;197.56361;24.13655;2.9583876;0.23158193;2458896.275331;20200216.775331;1554.525433;4.25605868035592;;0;;;;;;;;;;;;MBA;0.26;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15F22A;3889960;       (2015 FA22);2015 FA22;;;N;;17.5;;;;E2019-US7;2458600.5;58600;20190427;J2000;0.124233;2.760447;2.4175084;13.75035;127.81583;303.60996;65.34579;3.1033856;0.21489928;2458296.4236439;20180626.9236439;1675.203379;4.58645688980151;;0;;;;;;;;;;;;MBA;0.25;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15F42X;3865592;       (2015 FX42);2015 FX42;;;N;;16.6;;;;E2019-SC8;2457120.5;57120;20150408;J2000;0.0773186;3.2106171;2.9623767;17.99859;211.96547;331.98138;28.5702;3.4588575;0.17132522;2456953.7399632;20141023.2399632;2101.2668187;5.75295501355236;;0;;;;;;;;;;;;OMB;0.25;Outer Main-Belt Asteroid (3.0–3.5 AU from Sun)
bK15F44S;3890192;       (2015 FS44);2015 FS44;;;N;;16.8;;;;E2019-US7;2458600.5;58600;20190427;J2000;0.0634819;3.1479297;2.9480931;16.93278;31.3389;180.76351;255.65601;3.3477663;0.17646823;2459191.7905116;20201208.2905116;2040.0272616;5.5852902439425;;0;;;;;;;;;;;;MBA;0.23;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15F46B;3901615;       (2015 FB46);2015 FB46;;;N;;18.3;;;;MPO488731;2459000.5;59000;20200531;J2000;0.1461139;2.434912;2.0791375;6.35198;176.65811;276.11778;180.15461;2.7906865;0.25940549;2459693.7983184;20220424.2983184;1387.7886702;3.79955830308008;;0;;;;;;;;;;;;MBA;0.26;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15F47U;3902023;       (2015 FU47);2015 FU47;;;N;;16.4;;;;MPO488732;2459000.5;59000;20200531;J2000;0.1317511;3.1793097;2.7604321;4.75509;218.36997;203.55513;46.99121;3.5981873;0.17386206;2458730.221309;20190903.721309;2070.6070088;5.66901302888433;;0;;;;;;;;;;;;MBA;0.28;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15F49F;3901694;       (2015 FF49);2015 FF49;;;N;;16.6;;;;MPO488735;2459000.5;59000;20200531;J2000;0.0029788;3.1106025;3.1013366;10.55657;165.21453;325.51954;5.7154;3.1198684;0.17965417;2458968.6866555;20200429.1866555;2003.8499524;5.48624216947296;;0;;;;;;;;;;;;MBA;0.29;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15F55C;3901635;       (2015 FC55);2015 FC55;;;N;;16.7;;;;MPO488741;2459000.5;59000;20200531;J2000;0.053679;2.6894885;2.5451194;13.73363;269.7623;325.43349;348.46149;2.8338576;0.22345987;2459052.1357143;20200721.6357143;1611.0275192;4.4107529615332;;0;;;;;;;;;;;;MBA;0.19;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15F59X;3873582;       (2015 FX59);2015 FX59;;;N;;18.2;;;;E2019T76;2458600.5;58600;20190427;J2000;0.2022617;2.642865;2.1083146;11.6799;292.03641;214.88967;354.97491;3.1774154;0.22939904;2458622.4054535;20190518.9054535;1569.3178141;4.29655801259411;;0;;;;;;;;;;;;MBA;0.09;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15FV4A;3901588;       (2015 FA314);2015 FA314;;;N;;19.2;;;;MPO489008;2459000.5;59000;20200531;J2000;0.0670607;1.9051619;1.7774004;21.75244;176.52572;50.04852;317.96728;2.0329234;0.37480574;2459112.6453476;20200920.1453476;960.4975634;2.62969900999316;;0;;;;;;;;;;;;IMB;0.23;Inner Main-Belt Asteroid (2.0–2.5 AU from Sun)
bK15G14Q;3865650;       (2015 GQ14);2015 GQ14;;;N;;18.6;;;;E2019-SC8;2457100.5;57100;20150319;J2000;0.1538181;2.3908548;2.0230981;2.84068;7.782;172.21806;2.95178;2.7586115;0.26660868;2457089.4284175;20150307.9284175;1350.2936213;3.69690245393566;;0;;;;;;;;;;;;MBA;0.4;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15G14X;3890294;       (2015 GX14);2015 GX14;;;N;;17.3;;;;E2019-US7;2458600.5;58600;20190427;J2000;0.0698062;2.946401;2.7407239;1.68346;10.39083;289.9372;185.22694;3.1520781;0.19487956;2459497.3260191;20211009.8260191;1847.2948112;5.05761755290897;;0;;;;;;;;;;;;MBA;0.36;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15G18O;3902168;       (2015 GO18);2015 GO18;;;N;;16.8;;;;MPO489095;2459000.5;59000;20200531;J2000;0.110869;2.5433913;2.261408;16.26359;75.6127;332.55412;255.69033;2.8253746;0.24298771;2459429.7796125;20210803.2796125;1481.5564129;4.05628039123888;;0;;;;;;;;;;;;MBA;0.23;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15G19U;3890293;       (2015 GU19);2015 GU19;;;N;;18.1;;;;E2019-US7;2458600.5;58600;20190427;J2000;0.1017075;2.4585735;2.2085181;5.11945;167.29878;250.84759;147.26482;2.7086289;0.25566971;2458024.5036491;20170928.0036491;1408.066681;3.85507647091034;;0;;;;;;;;;;;;MBA;0.29;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15G32L;3902160;       (2015 GL32);2015 GL32;;;N;;17.4;;;;MPO489103;2459000.5;59000;20200531;J2000;0.1495949;2.6879119;2.285814;13.2956;156.28465;97.91336;21.94201;3.0900098;0.2236565;2458902.3941547;20200222.8941547;1609.6111671;4.40687520082136;;0;;;;;;;;;;;;MBA;0.29;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15H12H;3865707;       (2015 HH12);2015 HH12;;;N;;18.3;;;;E2019-SC8;2458600.5;58600;20190427;J2000;0.1319604;2.3332424;2.0253468;4.04409;171.91244;27.48465;40.99748;2.641138;0.27654402;2458452.2506182;20181129.7506182;1301.7819008;3.5640846017796;;0;;;;;;;;;;;;MBA;0.27;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15H36A;3865669;       (2015 HA36);2015 HA36;;;N;;17.1;;;;E2019-SC8;2458600.5;58600;20190427;J2000;0.0863116;2.7525445;2.514968;9.52446;84.97389;154.31668;292.30904;2.990121;0.21582539;2458914.1376123;20200305.6376123;1668.0150561;4.56677633429158;;0;;;;;;;;;;;;MBA;0.26;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15H44K;3902279;       (2015 HK44);2015 HK44;;;N;;17.6;;;;MPO489166;2459000.5;59000;20200531;J2000;0.1368587;2.6426444;2.2809755;11.57723;171.93822;286.47188;153.91722;3.0043133;0.22942777;2458329.6255893;20180730.1255893;1569.1212969;4.29601997782341;;0;;;;;;;;;;;;MBA;0.21;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15H53R;3865776;       (2015 HR53);2015 HR53;;;N;;18.3;;;;E2019-SC8;2458600.5;58600;20190427;J2000;0.1341323;2.3145967;2.0041345;5.64048;26.18959;213.4532;9.85986;2.6250589;0.27989238;2458565.2726744;20190322.7726744;1286.2086492;3.52144736262834;;0;;;;;;;;;;;;MBA;0.3;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15H61M;3865740;       (2015 HM61);2015 HM61;;;N;;17.2;;;;E2019-SC8;2458600.5;58600;20190427;J2000;0.2394498;3.1420769;2.3897072;15.92331;202.37914;82.82003;209.14491;3.8944466;0.17696152;2459452.9739729;20210826.4739729;2034.340573;5.56972093908282;;0;;;;;;;;;;;;MBA;0.24;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15H64V;3902384;       (2015 HV64);2015 HV64;;;N;;18.4;;;;MPO495939;2457140.5;57140;20150428;J2000;0.151786;2.401494;2.0369808;1.59596;38.6934;187.81915;351.19855;2.7660072;0.26483893;2457173.7332184;20150531.2332184;1359.3167742;3.72160650020534;;0;;;;;;;;;;;;MBA;0.37;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK15J19M;54017099;       (2015 JM19);2015 JM19;;;N;;18.7;;;;E2020K69;2459000.5;59000;20200531;J2000;0.1327412;1.8699032;1.62169;22.62197;99.54368;282.51262;223.92643;2.1181164;0.3854565;2459353.5192642;20210519.0192642;933.9575283;2.55703635400411;;0;;;;;;;;;;;;MCA;0.19;Mars-Crossing Asteroid (crosses Mars orbit but not Earth's)
